Iso3_code;Country;Region;Subregion;Category;Year;Unit of measurement;VALUE
AND;Andorra;Europe;Southern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0
ARM;Armenia;Asia;Western Asia;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,105192181
AUT;Austria;Europe;Western Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;1,091219592
BEL;Belgium;Europe;Western Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;8,177793128
BGR;Bulgaria;Europe;Eastern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,71006624
BLR;Belarus;Europe;Eastern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0
BRA;Brazil;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;25,29484191
BRB;Barbados;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0
CHL;Chile;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,582516544
COL;Colombia;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;4,91606593
CRI;Costa Rica;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,120147986
CZE;Czechia;Europe;Eastern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,284864981
DEU;Germany;Europe;Western Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;13,722343
DMA;Dominica;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0
DNK;Denmark;Europe;Northern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;11,34683141
ECU;Ecuador;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,694737911
ESP;Spain;Europe;Southern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,111625903
EST;Estonia;Europe;Northern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0
FIN;Finland;Europe;Northern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;8,423897035
FRA;France;Europe;Western Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,785731043
GBR_S;United Kingdom (Scotland);Europe;Northern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;3,889544315
GRC;Greece;Europe;Southern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,149641396
GRD;Grenada;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0
HND;Honduras;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,114263847
HRV;Croatia;Europe;Southern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,047704615
HUN;Hungary;Europe;Eastern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,449486824
ITA;Italy;Europe;Southern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,293313623
KAZ;Kazakhstan;Asia;Central Asia;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;10,77270018
LTU;Lithuania;Europe;Northern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,447589044
LVA;Latvia;Europe;Northern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,102308986
MAR;Morocco;Africa;Northern Africa;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;52,54148795
MDV;Maldives;Asia;Southern Asia;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,634998582
MEX;Mexico;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,00814072
MKD;North Macedonia;Europe;Southern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0
MNE;Montenegro;Europe;Southern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0
NLD;Netherlands;Europe;Western Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;1,830629252
NOR;Norway;Europe;Northern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;3,316031544
PER;Peru;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,310072746
PHL;Philippines;Asia;South-eastern Asia;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,11055055
POL;Poland;Europe;Eastern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,129759541
PRT;Portugal;Europe;Southern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,717921752
PRY;Paraguay;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;2,312992219
ROU;Romania;Europe;Eastern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,005076438
RUS;Russian Federation;Europe;Eastern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,200752773
SLV;El Salvador;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,095744867
SRB;Serbia;Europe;Southern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,026792125
SVK;Slovakia;Europe;Eastern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,257380548
SVN;Slovenia;Europe;Southern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,667177534
SWE;Sweden;Europe;Northern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;12,53704692
UKR;Ukraine;Europe;Eastern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,949453758
XKX;Kosovo under UNSCR 1244;Europe;Southern Europe;Acts that cause environmental pollution or degradation;2017;Rate per 100,000 population;0,808470227
ALB;Albania;Europe;Southern Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;3,892926448
AND;Andorra;Europe;Southern Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0
AUT;Austria;Europe;Western Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;1,651487965
AZE;Azerbaijan;Asia;Western Asia;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0,344741944
BEL;Belgium;Europe;Western Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;7,284736368
BGR;Bulgaria;Europe;Eastern Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0,435550442
BHS;Bahamas;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0
BLR;Belarus;Europe;Eastern Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0,010313985
CHL;Chile;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0,561453776
COL;Colombia;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0,608803771
CRI;Costa Rica;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0,495959517
CYP;Cyprus;Asia;Western Asia;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0
CZE;Czechia;Europe;Eastern Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0,41767157
DEU;Germany;Europe;Western Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;13,50355395
DNK;Denmark;Europe;Northern Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;21,22536237
DZA;Algeria;Africa;Northern Africa;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;1,514536919
ECU;Ecuador;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0,640585945
ESP;Spain;Europe;Southern Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0,106855775
EST;Estonia;Europe;Northern Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0,075634526
FIN;Finland;Europe;Northern Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;9,319257266
FRA;France;Europe;Western Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0,882108494
GBR_S;United Kingdom (Scotland);Europe;Northern Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;3,54903367
GRC;Greece;Europe;Southern Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0,52664888
GTM;Guatemala;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;1,637965136
HRV;Croatia;Europe;Southern Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0
HUN;Hungary;Europe;Eastern Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0,398921582
ITA;Italy;Europe;Southern Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;3,719264784
LTU;Lithuania;Europe;Northern Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0,417227679
LUX;Luxembourg;Europe;Western Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;23,68760003
LVA;Latvia;Europe;Northern Europe;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0,103325506
MEX;Mexico;Americas;Latin America and the Caribbean;Acts that cause environmental pollution or degradation;2018;Rate per 100,000 population;0,187882223
